patch_id,tls,tgfb,emt,hypoxia,mhc,icp,ifng,toxic
patch_x10913_y4201,-1108.5334878075682,2524.6687631027253,456.15094339622556,-184.75094610250017,3444.6899784898796,-3506.9938210305636,-3196.224318658282,-1481.6569568575514
patch_x15617_y4985,-1110.7008716760474,2521.1676045459553,453.14995034756976,-187.951828763722,3438.6896475649446,-3507.327264702639,-3196.8912060024286,-1482.990731545845
patch_x14385_y6217,-1104.3654419066543,2529.503696347787,460.1522674611042,-180.94989794229514,3449.6902542606585,-3503.4926624737946,-3192.7231601015137,-1477.3221891206022
patch_x8449_y18313,-1751.7463312368982,2287.8531313283693,-313.7704954209421,6239.690650624145,2424.633721250897,-3945.3055279708706,-3659.877744676157,-2096.1936444885805
patch_x11809_y17977,-2089.8582147191855,1976.2223362613804,-709.401412335872,-1277.2522094113765,1917.6057580938723,-4177.215601897827,-3898.456692044576,-2408.463643385192
patch_x3857_y13273,-2111.1986097318777,1060.8510427010915,1451.8262938765638,1977.3474131794464,8620.97545640064,-4204.72470484387,-3924.9654639744012,-2435.8060244951994
patch_x11921_y3529,-1115.0356394129985,2516.666114972968,448.8151826106132,-192.15298725657703,3432.6893166400096,-3511.3285887675165,-3201.0592519033435,-1487.492221118834
patch_x21665_y2409,-1104.8656074147639,2531.504358380227,460.6524329692147,-180.3497324433156,3451.690364568971,-3504.659715326051,-3193.8902129537682,-1477.4889109566375
patch_x12817_y3305,-1161.2175879951446,2448.810327706058,393.6302548824897,-242.3668340045224,3365.685621311566,-3544.172790466733,-3234.570340946705,-1532.8405605207981
patch_x8337_y10473,-1474.1544742359047,1986.9908418845844,1882.775023991262,2966.782570795829,9045.998896916883,-3766.7464415756367,-3470.3150171025063,-1833.2733090588108
patch_x12145_y17753,-1674.2206774798651,2538.9646412720685,-213.23722829085455,2672.677372437889,2581.642380453368,-3897.6230828643957,-3605.3597042921765,-2014.833388502704
patch_x4865_y13945,-1516.0016550810988,5000.924400714033,-33.177645371290055,2895.1007828825877,2777.6531906679174,-3776.2495862297264,-3484.819816837691,-1875.6206554121136
patch_x9681_y13945,-2180.221449851042,1833.0349865288117,-833.2757365110901,2259.7872035996843,8595.974077546744,-4245.404832836811,-3965.645591967341,-2509.1636323513203
patch_x9009_y17529,-2211.2317113538566,2063.3978744043598,-853.4490786715232,4398.350872905146,7603.919364624124,-4271.746882930599,-4005.4921107800956,-2525.0022067747987
patch_x6545_y19545,-1575.0211850380683,2970.2452444369355,-100.03310162198068,-703.4939923870479,2707.6493298770056,-3824.9323623524224,-3532.5022619441697,-1925.8039280591402
patch_x9233_y14505,-1772.7532825775143,1556.0148957298898,1610.8403042024165,1623.5526009688929,8297.957641608295,-3980.1503917025275,-3691.221449851042,-2118.53437051749
patch_x2065_y9801,-1758.2484828423258,2696.956765731835,-320.7728125344802,1794.7697220721002,2437.634438254923,-3956.976056493435,-3669.54761116628,-2102.695796094008
patch_x15057_y3641,-1110.5341498400085,2520.000551693698,452.8165066754955,-187.951828763722,3438.6896475649446,-3508.4943175548933,-3198.058258854683,-1484.1577843981022
patch_x4753_y16745,784.9151903953953,2469.4838353746018,2187.9292985709562,-227.562751696365,9006.996745904804,-3530.168156239655,-3222.2329250799976,-190.60257501370688
patch_x9569_y10137,-1975.1535915259856,1265.5854573540764,-578.1913273750415,-1142.0149169746774,8689.979262037394,-4115.028357056163,-3840.270771267794,-2308.263819927176
patch_x9009_y8793,-1164.5520247158784,2447.3098311817266,389.9623744896835,-243.96727533513695,3364.68556615741,-3549.341167383869,-3242.406267240429,-1535.1746662253126
patch_x8561_y10697,-592.7302383207134,2086.690499834496,1942.2029723679716,4556.142393692806,2963.6634493409074,-3703.392143881715,-3404.626613704071,-1760.4158667108013
patch_x4865_y12601,-1522.5038066865254,2723.576312349949,-29.17632130640959,-640.2765598278802,8584.973470851028,-3798.423590422597,-3499.1578947368407,-1875.6206554121145
patch_x5761_y13721,-2362.281694803044,3016.475072259509,-1035.0091581154138,5878.053588598039,9034.998290221169,-4366.945051307513,-4104.858325057928,-2663.548052521238
patch_x15393_y5209,-1110.200706167936,2522.668101070285,453.9835595277491,-186.95155293209064,3440.689757873255,-3509.161204899039,-3198.3917025267574,-1482.8240097098096
patch_x5873_y17081,-1150.3806686527623,2458.6469160322195,404.6338960609082,-233.9645170188087,3371.685952236501,-3534.1694803045357,-3225.233918128655,-1521.5034756703062
patch_x14945_y8905,-1103.0316672183617,2533.8384640847416,462.8198168376912,-178.54923594638058,3453.6904748772813,-3503.3259406377583,-3192.5564382654775,-1475.488248924199
patch_x6433_y16521,695.8336972761062,4837.433589388487,2556.0237026692776,-381.0050642687711,8885.990072251943,-3626.033211960719,-3321.932583029903,-1646.2114090257119
patch_x10353_y12601,-2124.7030784508443,4157.3288053514825,-763.0858435396658,5871.710763719195,8970.994760355194,-4207.892419728566,-3932.1345029239747,-2453.9787046231922
patch_x4305_y10473,-1176.8894405825895,2423.135164956415,2154.720498566796,-261.37207480553843,3330.68369091611,-3554.342822464969,-3245.4072602890874,-1548.6791349442792
patch_x14497_y3529,-1107.6998786273853,2527.336312479314,457.8181617565915,-183.35055993821334,3446.69008879819,-3505.493324506234,-3195.223987642061,-1479.6562948251103
patch_x6433_y10025,-1774.4205009378811,3986.4837339633796,-348.78208098863615,-298.57642594288154,8771.983784678176,-3974.1484056052086,-3689.8876751627495,-2122.202250910297
patch_x11697_y3417,-1115.8692485931797,2513.831843760345,447.4814079223215,-192.55309758923067,9053.99933815013,-3511.9954761116633,-3201.7261392474893,-1488.4925521350533
patch_x8561_y10473,-1436.9755047997369,3158.7440212663114,3729.7704658677685,3025.075555287882,2917.6609122497375,-3736.569789253008,-3439.1380337636547,-1799.76222001545
patch_x22561_y17753,-1730.0724925521354,1617.368531391372,1613.3833656187417,2813.895825354428,8315.958634383102,-3942.137813086174,-3654.3759240869467,-2071.8522564272334
patch_x10577_y10585,-1591.359924969658,1814.933907094779,-120.70660929052065,-717.2977988635739,8935.992829959738,-3842.2714333002323,-3553.3424914487487,-1947.9779322520135
patch_x8113_y10585,-1410.4667328699097,3936.624520880863,95.5316120489897,-518.242908368733,2975.6641111907775,-3716.8966126006835,-3419.298135275294,-1764.9173562837914
patch_x13041_y6665,-1142.2112986869697,2476.1527088160656,416.3044245834717,-221.56109670656951,3392.6871104737747,-3530.168156239655,-3220.0655412115184,-1512.833940196404
patch_x7329_y12825,-2071.8522564272325,3016.7909144076657,1151.2824222621475,-1258.0469134440336,7806.9305609177645,-4161.210305638309,485.4687466356645,-2392.958512633786
patch_x4977_y17865,-1754.747324285555,2425.6536928120386,1429.3615100358602,-908.1504275390316,2408.6328387844023,-3953.3081761006288,-3667.380227297803,225.70015347975823
patch_x11137_y6105,-1126.8728897715982,2500.327375041379,434.47710471146274,-204.75646273514758,3418.688544481827,-3521.498620765751,-3212.2296149177973,-1498.4958622972517
patch_x22449_y19321,-2392.9585126337834,2861.238332285222,2565.495506789126,3620.252474531784,8783.984446528046,-4400.122696678804,-1658.1991682610987,-2712.7309941520452
patch_x13265_y3305,-1128.8735518040376,2495.325719960276,432.47644267902433,-206.3569040657585,3412.688213556892,-3521.8320644378255,-3211.5627275736524,-1500.9966898378043
patch_x8897_y11705,-2182.3888337195194,4013.085353748338,1001.8388915621053,4472.759672253822,8885.990072251943,-4243.570892640406,-3966.8126448195953,-2510.1639633675377
patch_x9009_y18985,-1261.5841332891969,2303.262164846079,274.2574202802625,-350.3966238208195,3208.6769621090953,-3621.0315568796195,-3316.0973187686186,-1627.8720070616791
patch_x15393_y7449,-1117.2030232814732,2513.331678252238,445.8141895619556,-193.7534285871916,3431.6892614858534,-3513.1625289639187,-3203.059913935783,-1489.4928831512743
patch_x5425_y18873,-2227.0702857773376,2672.214801333321,-881.2916252896393,2190.243828302715,8528.9703822183,-4285.251351649565,-4013.661480745889,-2541.5076685424247
patch_x6209_y16969,-1194.7286770385062,2395.792783846411,2125.031336947124,-283.3781431014522,3312.682698141305,-3565.3464636433846,-3261.0791128765304,-1564.1842656956842
patch_x6993_y17529,-1229.9069844422347,2353.6121593291427,2119.4911242344424,-317.58757654327746,3261.6798852793563,-3596.356725146199,-3289.421825002758,-1596.8617455588637
patch_x9905_y16521,-1359.7832947147735,3319.916025704866,2006.8333546400154,2166.5231151362314,9014.997187138051,-3684.8860200816516,-3382.1191658391263,-1721.5696789142676
patch_x9457_y13385,-633.0859890209631,3730.941263230019,1761.1274283889288,2949.8396700154935,9040.998621146104,-3768.58038177204,-1082.0789505696366,-1842.9431755489359
patch_x3521_y7785,-1591.860090477765,1841.1092353525328,-113.20412666887387,-712.8965852043893,2713.6496608019406,-3853.441796314686,-3561.511861414542,-1943.4764426790243
patch_x10241_y19881,-1539.5094339622656,1881.9560851815077,-59.519695465080076,-667.2840072819563,2756.652032430644,-3796.0894847180843,-3508.327595718857,-1894.2935010482188
patch_x11361_y12153,-1885.4572437382767,3533.3928673125884,1616.3918574215204,-1047.588878468584,8987.995697975843,-4050.0068410018766,-1450.1773511708416,-2222.068630696239
patch_x9793_y13945,-2108.3643385192545,1956.9610831364407,1118.5527773360827,2372.580888024664,8997.9962495174,-4202.057155467284,-3919.7970870572653,-2435.30585898709
patch_x8337_y11593,-2062.51583360918,3121.8498079374076,-685.7269116186671,4298.664649960876,7913.936462412443,-4160.876861966237,-3883.951892309389,-2394.1255654860424
patch_x11921_y2857,-1114.8689175769614,2518.6667770054046,449.3153481187237,-191.35276659127157,3437.6895924107885,-3512.328919783735,-3201.2259737393806,-1487.1587774467616
patch_x13601_y7449,-1110.7008716760474,2523.0015447423593,453.4833940196386,-187.35166326474427,3442.6898681815674,-3509.3279267350763,-3199.2253117069404,-1482.9907315458477
patch_x8225_y8793,-1603.6973408363647,1806.597815292951,-135.37813086174356,-729.1010536768335,8394.962991561415,-3855.2757365110883,-3562.8456361028348,-1959.648460774577
patch_x5761_y17753,-1512.833940196405,5034.770546953481,2728.2239216869166,1962.6255878037045,2829.6560586840224,-3786.9197837360707,-3495.4900143440364,-1867.9514509544333
patch_x2401_y8345,-1232.4078119827873,2353.9456030012134,310.4360587002084,-319.1880178738902,9013.997131983895,-3598.6908308507127,-3295.423811100077,-1601.1965132958194
patch_x12705_y7001,-1113.0349773805565,2517.499724153151,450.1489572989103,-190.95265625861975,3435.689482102476,-3508.4943175548924,-3197.5580933465726,-1485.1581154143205
patch_x2625_y13945,-1636.0413770274754,2889.4065172507326,-169.222663577184,4092.1897069968345,2626.6448623903816,-3864.945603001215,-863.0791564039846,-1983.322961491781
patch_x11473_y15289,-1253.08131965133,2329.1040494317567,286.9282798190434,-339.3935896728635,3238.6786167337705,-3619.03089484718,-3312.262716539779,-1620.0360807679572
patch_x3745_y15737,-1489.993048659384,4458.455367833971,1934.077663606202,-606.8673470513586,2854.6574375379187,-3771.414652984661,-3477.3173342160417,-1844.1102284011904
patch_x10353_y5209,-1150.213946816726,2463.9820147853898,406.13439258523795,-231.76391018922004,3378.6863383155924,-3536.003420500936,-3226.2342491448744,-1521.8369193423823
patch_x13825_y8793,-1114.8689175769614,2514.6654529405278,448.9819044466494,-192.15298725658067,3429.689151177541,-3511.3285887675165,-3201.0592519033435,-1487.492221118834
patch_x2961_y15065,-2177.0537349663446,3578.784069262365,1348.4862694772382,2435.5604408629188,9011.997021675583,-4224.231159660157,-1423.1001805439546,-2503.8285335981436
patch_x8337_y19881,-1464.651329581815,2010.331898929715,39.679796976717626,-577.8593479340216,2890.659423087529,-3754.5757475449636,-3454.309720842989,-1816.9345691272201
patch_x7217_y14281,-1878.1214829526652,3126.462391781937,-460.4857111331803,2864.6114318337586,8124.948099939331,-4043.0045238883367,-3757.7434624296584,-2220.234690499834
patch_x15505_y7449,-1112.03464636434,2521.5010482180332,451.81617565927263,-188.15188393004792,3440.689757873255,-3509.4946485711125,-3199.2253117069395,-1483.991062562065
patch_x8337_y8569,-1227.4061569016894,2356.6131523778004,316.6047666335653,-313.5864732167465,3264.680050741823,-3589.5211298686963,-3285.253779101843,-1596.361580050755
patch_x5873_y10585,-1736.7413659936,3619.0688709570095,1590.501998140935,2580.435712560482,8969.994705201038,-3957.4762220015436,-3669.714333002318,-2090.358380227298
patch_x14721_y2073,-1132.0412666887332,2492.32472691162,429.80889330243735,-210.75811772494126,3406.687882631957,-3523.165839126118,-3214.730442458347,-1503.4975173783523
patch_x5089_y15289,-1346.9457133399528,2173.8860200816544,2016.3003221335584,-451.2244276493602,9000.996414979869,-3675.7163190996353,-576.7436308255074,-1710.2325940637738
patch_x9793_y18313,-1458.1491779763883,2017.3342160432549,41.180293501047345,-565.8560379544342,2909.66047101649,-3748.907205119717,-3447.8075692375596,-1813.7668542425254
patch_x10577_y5433,-1156.0492110780087,2460.147412556549,400.2991283239553,-237.5655100126878,3370.685897082345,-3541.0050755820366,-3232.7364007503,-1526.5051307514068
patch_x3521_y10921,-2092.3590422597363,4610.206399274393,-722.0722718746547,2473.8639337667646,9024.997738679609,-4194.888116517709,-3920.6306962374483,-185.46405209897057
patch_x14161_y2857,-1119.703850822024,2509.8305196954643,443.4800838574429,-196.95431124841343,3426.6889857150745,-3514.329581816175,-3205.3940196402946,-1491.1601015116394
patch_x4753_y15177,-1213.4015226746087,3117.1360568740292,328.94218250027916,-303.98382523307737,8950.993657272076,-3578.3507668542425,-441.15827326442013,-1581.356614807457
patch_x7777_y17641,-1726.2378903232911,2464.1497358557626,-278.5921880172118,2571.415481432048,2460.6357068005073,-3923.1315237779972,-3628.0338739931585,251.98873697976705
patch_x4865_y15065,-1298.7631027253674,4029.527601520964,2001.270152705023,-396.2092569095803,9063.999889691688,-3640.538011695906,-3337.1042701092338,-1663.2170363014448
patch_x9233_y19993,254.90176513676306,3238.8312511222393,1034.5562042285983,4580.677523954144,1946.6073575643932,-4144.371400198611,-3867.446430541764,-2380.4543749310396
patch_x8561_y14841,-1894.2935010482206,2674.7915260950613,-478.9918349332456,4988.61428855072,9022.997628371299,-1527.7596079615005,-1777.68226196275,-2236.740152267462
patch_x13041_y4761,-1106.5328257751298,2528.6700871676076,458.1516054286658,-183.35055993821334,3449.6902542606585,-3505.493324506234,-3194.557100297914,-1479.3228511530378
patch_x7105_y8569,-1413.8011695906434,2072.0189782632697,85.86174555886646,2192.6676570998625,2955.66300810766,-3720.897936665562,-3421.4655191437714,-1778.4218250027589
patch_x13489_y3529,-1133.2083195409932,2489.8238993710675,428.30839677810764,-210.95817289126717,3405.687827477801,-3521.998786273861,-3213.22994593402,-1504.3311265585362
patch_x11921_y6665,-1102.8649453823236,2533.5050204126674,462.8198168376912,-178.74929111270467,3453.6904748772813,-3503.159218801722,-3192.3897164294385,-1475.8216925962697
patch_x6769_y14169,1231.3607033159733,1822.7698333885037,-110.20313362021261,2796.6265763694864,8899.990844410126,-3833.4351759902893,-3538.004082533377,-1936.4741255654862
patch_x11361_y9017,-1106.3661039390936,2527.5030343153485,458.1516054286658,-183.55061510454107,3445.690033644036,-3504.9931589981234,-3194.0569347898054,-1479.6562948251121
patch_x12033_y14729,-1210.9006951340625,2377.119938210306,333.4436720732647,-300.182777072876,3280.6809332083176,-3580.351428886682,-3272.916363235131,-1582.0235021516064
patch_x13713_y2297,-1204.398543528634,2394.9591746662245,346.1145316120492,-287.9794119269591,3301.682091445591,-3575.1830519695477,-3269.0817610062895,-1571.5200264812984
patch_x14049_y6665,-1108.3667659715338,2525.0022067747996,456.98455257640853,-184.55089093617244,9054.999393304286,-3505.9934900143444,-3194.723822133951,-1480.8233476773703
patch_x12705_y4201,-1156.8828202581926,2449.3104932141687,397.4648571113339,-239.76611684227828,3363.685511003254,-3539.8380227297794,-3230.9024605539007,-1528.6725146198814
patch_x9569_y11929,-2218.0673066313593,3114.8351745243854,967.8341727136303,2349.762734587781,8843.987755777398,-4272.747213946816,-4000.1570120269216,-2536.8394571334
patch_x9009_y11481,-2263.7490897053967,823.7725918569995,901.2446514933108,2799.2696079742655,8545.971319838949,-4315.5947258082315,-4052.3409467063893,-2586.0223987642066
